2021-01-16 01:35:42,223 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:35:42,759 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:35:51,249 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:35:51,780 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:36:07,408 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:36:07,452 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:39:28,062 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:39:28,063 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:39:38,055 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:39:38,079 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:39:48,876 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:39:48,921 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:39:54,627 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:39:54,647 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:40:00,993 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:40:01,018 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:40:19,162 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:40:19,436 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:43:20,458 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:43:20,461 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:43:28,019 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:43:28,037 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:43:38,700 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:43:38,748 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:43:44,394 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:43:44,395 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:43:57,883 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:43:57,922 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:44:34,584 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:44:34,621 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:45:08,891 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:45:11,148 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:45:34,873 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:45:34,887 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:46:32,718 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:46:32,809 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:46:52,103 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:46:52,133 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:47:00,840 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:47:00,856 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:47:09,032 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:47:09,075 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:47:25,977 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:47:25,980 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:47:43,516 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:47:43,519 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:48:03,013 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:48:03,025 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:48:07,111 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:48:07,347 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:48:14,397 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:48:14,398 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:48:17,139 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:48:17,145 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:48:17,700 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:48:17,703 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:48:18,420 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:48:18,448 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:48:23,142 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:48:23,169 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:48:33,103 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:48:33,109 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:52:15,707 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:52:15,722 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:53:32,395 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:53:32,396 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:53:38,751 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:53:38,752 INFO    MainThread:9660 [wandb_run.py:_config_callback():608] config_cb None None {'learning_rate': 0.05, 'num_leaves': 30, 'n_estimators': 200, 'metric': 'auc', 'objective': 'binary', 'scale_pos_weight': 2}
2021-01-16 01:53:38,772 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:53:55,514 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:53:55,514 INFO    MainThread:9660 [wandb_run.py:_config_callback():608] config_cb None None {'learning_rate': 0.05, 'num_leaves': 30, 'n_estimators': 200, 'metric': 'auc', 'objective': 'binary', 'scale_pos_weight': 2}
2021-01-16 01:54:04,497 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:56:37,777 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:56:48,809 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:56:53,165 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:56:53,207 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:57:14,384 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:57:14,400 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:57:21,267 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:57:21,363 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:57:24,663 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:57:24,885 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:57:25,087 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:57:25,088 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:57:25,402 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:57:25,410 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:57:25,731 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
